Samples - Plot 0,Amplitude [V] - Plot 0
1675,0.108075
1676,0.119074
1677,0.128411
1678,0.136085
1679,0.142096
1680,0.145549
1681,0.147084
1682,0.146572
1683,0.143247
1684,0.13762
1685,0.12905
1686,0.117795
1687,0.103854
1688,0.0885062
1689,0.0716235
1690,0.0539735
1691,0.0353002
1692,0.01522
1693,-0.00434857
1694,-0.0243008
1695,-0.044381
1696,-0.0713677
1697,-0.0858203
1698,-0.0987382
1699,-0.11204
1700,-0.122655
1701,-0.132248
1702,-0.139794
1703,-0.145166
1704,-0.148107
1705,-0.147468
1706,-0.14427
1707,-0.139026
1708,-0.131097
1709,-0.120609
1710,-0.10961
1711,-0.0947733
1712,-0.0789138
1713,-0.0619032
1714,-0.044381
1715,-0.0249403
1716,-0.00562756
1717,0.0133015
1718,0.0323585
1719,0.050776
1720,0.0680424
1721,0.0872272
1722,0.105773
1723,0.115493
1724,0.124062
1725,0.131608
1726,0.136724
1727,0.140177
1728,0.140945
1729,0.139282
1730,0.134678
1731,0.127643
1732,0.118818
1733,0.108203
1734,0.0954128
1735,0.0809602
1736,0.064717
1737,0.0473227
1738,0.0298005
1739,0.0112551
1740,-0.00831345
1741,-0.0276262
1742,-0.0468111
1743,-0.0716235
1744,-0.0847972
1745,-0.0968197
1746,-0.109354
1747,-0.119202
1748,-0.127899
1749,-0.134678
1750,-0.139794
1751,-0.141456
1752,-0.140561
1753,-0.137492
1754,-0.13212
1755,-0.123934
1756,-0.113702
1757,-0.102191
1758,-0.088762
1759,-0.0734141
1760,-0.057043
1761,-0.0391371
1762,-0.0211034
1763,-0.00294168
1764,0.01522
1765,0.0337654
1766,0.0512876
1767,0.0671471
1768,0.0836461
1769,0.103598
1770,0.112807
1771,0.120737
1772,0.126876
1773,0.131225
1774,0.134166
1775,0.13455
1776,0.133143
1777,0.128922
1778,0.122527
1779,0.11383
1780,0.102703
1781,0.0894015
1782,0.0746931
1783,0.0584499
1784,0.041823
1785,0.0244287
1786,0.00665076
1787,-0.0118946
1788,-0.0295447
1789,-0.0491133
1790,-0.0718793
1791,-0.0840298
1792,-0.0950291
1793,-0.105773
1794,-0.115365
1795,-0.123678
1796,-0.129562
1797,-0.133783
1798,-0.134934
1799,-0.134166
1800,-0.130585
1801,-0.124702
1802,-0.117284
1803,-0.10718
1804,-0.0954128
1805,-0.0822392
1806,-0.0666355
1807,-0.0501365
1808,-0.0333817
1809,-0.0153479
1810,0.00217429
1811,0.0191849
1812,0.0365792
1813,0.0532061
1814,0.0686819
1815,0.0858203
1816,0.10411
1817,0.111272
1818,0.118051
1819,0.123678
1820,0.127388
1821,0.12905
1822,0.12905
1823,0.126492
1824,0.121504
1825,0.114214
1826,0.105133
1827,0.093878
1828,0.0805765
1829,0.065996
1830,0.0501365
1831,0.0335096
1832,0.0167548
1833,-0.000383698
1834,-0.0179059
1835,-0.0349165
1836,-0.0560198
1837,-0.073542
1838,-0.0854366
1839,-0.0963081
1840,-0.106284
1841,-0.115365
1842,-0.122144
1843,-0.12726
1844,-0.130201
1845,-0.130713
1846,-0.128411
1847,-0.124574
1848,-0.118179
1849,-0.10961
1850,-0.0993777
1851,-0.0870993
1852,-0.0736699
1853,-0.0584499
1854,-0.0424625
1855,-0.0254519
1856,-0.00844134
1857,0.00895294
1858,0.0257077
1859,0.0423346
1860,0.0579383
1861,0.072263
1862,0.0895294
1863,0.104494
1864,0.1114
1865,0.116772
1866,0.121248
1867,0.123934
1868,0.125341
1869,0.12419
1870,0.120737
1871,0.115109
1872,0.108075
1873,0.0980987
1874,0.086204
1875,0.0731583
1876,0.0588336
1877,0.0436136
1878,0.0281378
1879,0.0117667
1880,-0.00537177
1881,-0.0221266
1882,-0.0387534
1883,-0.0607521
1884,-0.0749489
1885,-0.0855645
1886,-0.0955407
1887,-0.104749
1888,-0.112423
1889,-0.118563
1890,-0.123551
1891,-0.124957
1892,-0.124062
1893,-0.122016
1894,-0.117411
1895,-0.110377
1896,-0.101296
1897,-0.0914479
1898,-0.0800649
1899,-0.0661239
1900,-0.0512876
1901,-0.0360676
1902,-0.0200802
1903,-0.00409277
1904,0.0121504
1905,0.0281378
1906,0.0434857
1907,0.0575546
1908,0.0714956
1909,0.0863319
1910,0.102064
1911,0.107435
1912,0.112807
1913,0.11626
1914,0.118179
1915,0.118051
1916,0.116516
1917,0.113063
1918,0.107435
1919,0.100017
1920,0.0909363
1921,0.0789138
1922,0.0663797
1923,0.0528224
1924,0.0379861
1925,0.0231497
1926,0.00792975
1927,-0.00856924
1928,-0.0244287
1929,-0.040544
1930,-0.0625427
1931,-0.0746931
1932,-0.0844135
1933,-0.0936222
1934,-0.101936
1935,-0.109098
1936,-0.114086
1937,-0.117795
1938,-0.119458
1939,-0.118818
1940,-0.116005
1941,-0.111272
1942,-0.103982
1943,-0.0949012
1944,-0.0842855
1945,-0.0727746
1946,-0.0593452
1947,-0.0454042
1948,-0.03044
1949,-0.0154758
1950,0.000255798
1951,0.0158595
1952,0.0315911
1953,0.0464274
1954,0.0603684
1955,0.0725188
1956,0.0860761
1957,0.101552
1958,0.106924
1959,0.111016
1960,0.113574
1961,0.115237
1962,0.114853
1963,0.112807
1964,0.108203
1965,0.102447
1966,0.0945175
1967,0.0851808
1968,0.0740536
1969,0.0617753
1970,0.0480901
1971,0.0333817
1972,0.0182896
1973,0.00243008
1974,-0.0136852
1975,-0.029161
1976,-0.0434857
1977,-0.0658681
1978,-0.0757163
1979,-0.0853087
1980,-0.0942617
1981,-0.102064
1982,-0.10897
1983,-0.113447
1984,-0.116132
1985,-0.1169
1986,-0.115365
1987,-0.112295
1988,-0.107052
1989,-0.0992498
1990,-0.0901689
1991,-0.0796812
1992,-0.0677866
1993,-0.0552524
1994,-0.0416951
1995,-0.026603
1996,-0.0112551
1997,0.00409277
1998,0.0193128
1999,0.0344049
2000,0.0492412
2001,0.0625427
2002,0.0746931
2003,0.0899131
2004,0.101808
2005,0.106284
2006,0.109993
2007,0.112295
2008,0.112807
2009,0.112423
2010,0.109482
2011,0.104749
2012,0.0983545
2013,0.0901689
2014,0.0798091
2015,0.0681703
2016,0.0556361
2017,0.0422067
2018,0.0274983
2019,0.0134294
2020,-0.00179059
2021,-0.0170106
2022,-0.0319748
2023,-0.0484738
2024,-0.0682982
2025,-0.0771232
2026,-0.0860761
2027,-0.0942617
2028,-0.10104
2029,-0.105773
2030,-0.110633
2031,-0.112807
2032,-0.112168
2033,-0.110505
2034,-0.106412
2035,-0.101168
2036,-0.0937501
2037,-0.0847972
2038,-0.0741815
2039,-0.0627985
2040,-0.0498807
2041,-0.035556
2042,-0.0211034
2043,-0.00562756
2044,0.00908084
2045,0.0231497
2046,0.0369629
2047,0.0503923
2048,0.0629264
2049,0.0741815
2050,0.087483
2051,0.0998892
2052,0.10411
2053,0.106668
2054,0.107819
2055,0.107947
2056,0.106156
2057,0.102575
2058,0.0975871
2059,0.0911921
2060,0.0822392
2061,0.0720072
2062,0.0606242
2063,0.0486017
2064,0.0351723
2065,0.0212313
2066,0.00754605
2067,-0.00690656
2068,-0.0212313
2069,-0.0356839
2070,-0.0534619
2071,-0.0688098
2072,-0.0766116
2073,-0.0842855
2074,-0.0919595
2075,-0.0984824
2076,-0.103215
2077,-0.106668
2078,-0.108458
2079,-0.108842
2080,-0.106668
2081,-0.102575
2082,-0.096436
2083,-0.088762
2084,-0.0798091
2085,-0.0700887
2086,-0.058322
2087,-0.0457879
2088,-0.0318469
2089,-0.0182896
2090,-0.00345328
2091,0.0109993
2092,0.0246845
2093,0.0379861
2094,0.0506481
2095,0.0622869
2096,0.0727746
2097,0.0828787
2098,0.0980987
2099,0.10168
2100,0.103343
2101,0.103343
2102,0.102831
2103,0.101168
2104,0.0980987
2105,0.0933664
2106,0.0869714
2107,0.0784022
2108,0.0684261
2109,0.0567872
2110,0.0448926
2111,0.0318469
2112,0.0182896
2113,0.00473227
2114,-0.00895294
2115,-0.0227661
2116,-0.0367071
2117,-0.0552524
2118,-0.0693213
2119,-0.0768674
2120,-0.0842855
2121,-0.0910642
2122,-0.0970755
2123,-0.10168
2124,-0.105133
2125,-0.10654
2126,-0.105901
2127,-0.103087
2128,-0.0998892
2129,-0.0940059
2130,-0.0860761
2131,-0.0767395
2132,-0.0663797
2133,-0.054485
2134,-0.0422067
2135,-0.029161
2136,-0.0157316
2137,-0.00179059
2138,0.0112551
2139,0.0246845
2140,0.0383698
2141,0.0503923
2142,0.0612637
2143,0.0714956
2144,0.0803207
2145,0.0946454
2146,0.098994
2147,0.100912
2148,0.101424
2149,0.100401
2150,0.0986103
2151,0.0949012
2152,0.0894015
2153,0.0828787
2154,0.0741815
2155,0.0644612
2156,0.0538456
2157,0.0415672
2158,0.0287773
2159,0.0159874
2160,0.00204639
2161,-0.0117667
2162,-0.0251961
2163,-0.0387534
2164,-0.0574267
2165,-0.0688098
2166,-0.0771232
2167,-0.0835182
2168,-0.0896573
2169,-0.0950291
2170,-0.0992498
2171,-0.101808
2172,-0.102959
2173,-0.101936
2174,-0.0992498
2175,-0.0949012
2176,-0.0888899
2177,-0.0815997
2178,-0.0727746
2179,-0.0630543
2180,-0.0512876
2181,-0.0387534
2182,-0.0260914
2183,-0.0131736
2184,-0.000127899
2185,0.0136852
2186,0.0269867
2187,0.0391371
2188,0.0506481
2189,0.0610079
2190,0.0706003
2191,0.0790417
2192,0.0915758
2193,0.096436
2194,0.0974592
2195,0.096436
2196,0.0946454
2197,0.0928548
2198,0.0892736
2199,0.0840298
2200,0.0772511
2201,0.0681703
2202,0.0585778
2203,0.0480901
2204,0.036835
2205,0.024045
2206,0.0103598
2207,-0.00204639
2208,-0.0144526
2209,-0.0269867
2210,-0.039265
2211,-0.0580662
2212,-0.0686819
2213,-0.0759721
2214,-0.0815997
2215,-0.0872272
2216,-0.0918316
2217,-0.095157
2218,-0.0974592
2219,-0.0986103
2220,-0.0975871
2221,-0.0940059
2222,-0.0896573
2223,-0.0840298
2224,-0.0763558
2225,-0.0676587
2226,-0.0578104
2227,-0.0466832
2228,-0.034277
2229,-0.021615
2230,-0.00856924
2231,0.00383697
2232,0.0163711
2233,0.027882
2234,0.0393929
2235,0.0503923
2236,0.0598568
2237,0.0677866
2238,0.0753326
2239,0.0821113
2240,0.0943896
2241,0.0940059
2242,0.092599
2243,0.0905526
2244,0.0877388
2245,0.0839019
2246,0.0784022
2247,0.0714956
2248,0.063438
2249,0.053334
2250,0.0425904
2251,0.0315911
2252,0.0199523
2253,0.00818555
2254,-0.00422067
2255,-0.0162432
2256,-0.0286494
2257,-0.0401603
2258,-0.0579383
2259,-0.067275
2260,-0.0739257
2261,-0.0803207
2262,-0.084925
2263,-0.0888899
2264,-0.0927269
2265,-0.0943896
2266,-0.0949012
2267,-0.0933664
2268,-0.0904247
2269,-0.0858203
2270,-0.0800649
2271,-0.0725188
2272,-0.0640775
2273,-0.0539735
2274,-0.0433578
2275,-0.0319748
2276,-0.020336
2277,-0.00831345
2278,0.00358118
2279,0.0154758
2280,0.026603
2281,0.0376024
2282,0.0479622
2283,0.0574267
2284,0.0656123
2285,0.0730304
2286,0.0781464
2287,0.0842855
2288,0.0920874
2289,0.0905526
2290,0.0882504
2291,0.0845414
2292,0.0800649
2293,0.0743094
2294,0.0677866
2295,0.0601126
2296,0.0509039
2297,0.040544
2298,0.0303121
2299,0.0188012
2300,0.00652286
2301,-0.00524387
2302,-0.0173943
2303,-0.0287773
2304,-0.0391371
2305,-0.055764
2306,-0.0654844
2307,-0.0708561
2308,-0.0759721
2309,-0.0815997
2310,-0.0863319
2311,-0.0896573
2312,-0.0917037
2313,-0.0918316
2314,-0.0899131
2315,-0.0865877
2316,-0.0818555
2317,-0.0758442
2318,-0.0688098
2319,-0.0604963
2320,-0.0511597
2321,-0.0407998
2322,-0.0298005
2323,-0.0184175
2324,-0.00690656
2325,0.00460437
2326,0.0159874
2327,0.0264751
2328,0.0367071
2329,0.0462995
2330,0.0549966
2331,0.0635659
2332,0.0702166
2333,0.0746931
2334,0.0787859
2335,0.0804486
2336,0.0854366
2337,0.0864598
2338,0.0815997
2339,0.0759721
2340,0.0699608
2341,0.0627985
2342,0.0542292
2343,0.0442531
2344,0.0350444
2345,0.0249403
2346,0.0135573
2347,0.00204639
2348,-0.00920874
2349,-0.0202081
2350,-0.0306958
2351,-0.0410556
2352,-0.0579383
2353,-0.0656123
2354,-0.070984
2355,-0.0757163
2356,-0.0795533
2357,-0.0830066
2358,-0.0850529
2359,-0.0863319
2360,-0.0859482
2361,-0.0846692
2362,-0.0817276
2363,-0.0763558
2364,-0.0702166
2365,-0.0627985
2366,-0.0546129
2367,-0.0457879
2368,-0.0359397
2369,-0.0255798
2370,-0.0150921
2371,-0.00383697
2372,0.00729025
2373,0.017778
2374,0.0283936
2375,0.0382419
2376,0.0474506
2377,0.0552524
2378,0.0617753
2379,0.0679145
2380,0.0726467
2381,0.0757163
2382,0.0769953
2383,0.0775069
2384,0.0753326
2385,0.0726467
2386,0.0690655
2387,0.063438
2388,0.0569151
2389,0.0484738
2390,0.0393929
2391,0.0300563
2392,0.0204639
2393,0.00997614
2394,-0.000767395
2395,-0.011383
2396,-0.0214871
2397,-0.0319748
2398,-0.0420788
2399,-0.050776
2400,-0.0585778
2401,-0.0654844
2402,-0.0714956
2403,-0.0757163
2404,-0.0795533
2405,-0.0819834
2406,-0.0831345
2407,-0.0826229
2408,-0.0805765
2409,-0.0768674
2410,-0.0723909
2411,-0.0665076
2412,-0.0592173
2413,-0.0511597
2414,-0.0428462
2415,-0.032998
2416,-0.0226382
2417,-0.0124062
2418,-0.00255798
2419,0.00767395
2420,0.0176501
2421,0.0274983
2422,0.0360676
2423,0.0445089
2424,0.0523108
2425,0.0593452
2426,0.0645891
2427,0.0684261
2428,0.0706003
2429,0.0717514
2430,0.0714956
2431,0.0700887
2432,0.0668913
2433,0.0635659
2434,0.0585778
2435,0.0524387
2436,0.0448926
2437,0.0364513
2438,0.0269867
2439,0.0181617
2440,0.00869714
2441,-0.00140689
2442,-0.0115109
2443,-0.021615
2444,-0.031719
2445,-0.040544
2446,-0.0491133
2447,-0.0569151
2448,-0.0631822
2449,-0.0691935
2450,-0.0734141
2451,-0.0759721
2452,-0.0784022
2453,-0.0791696
2454,-0.0781464
2455,-0.0754605
2456,-0.0721351
2457,-0.0675308
2458,-0.0616474
2459,-0.0549966
2460,-0.0465553
2461,-0.0390092
2462,-0.0301842
2463,-0.0204639
2464,-0.0106156
2465,-0.000511597
2466,0.00946454
2467,0.0193128
2468,0.0277541
2469,0.0358118
2470,0.0432299
2471,0.0503923
2472,0.055764
2473,0.0607521
2474,0.0644612
2475,0.0666355
2476,0.0677866
2477,0.067275
2478,0.0661239
2479,0.0633101
2480,0.0597289
2481,0.0547408
2482,0.048218
2483,0.0406719
2484,0.0324864
2485,0.0234055
2486,0.0144526
2487,0.00486017
2488,-0.00460437
2489,-0.0141968
2490,-0.0237892
2491,-0.032998
2492,-0.0416951
2493,-0.0497528
2494,-0.0562756
2495,-0.062159
2496,-0.0675308
2497,-0.0716235
2498,-0.0744373
2499,-0.0758442
2500,-0.0763558
2501,-0.0752047
2502,-0.0726467
2503,-0.0688098
2504,-0.0636938
2505,-0.0578104
2506,-0.0510318
2507,-0.044381
2508,-0.0359397
2509,-0.0276262
2510,-0.0184175
2511,-0.00856924
2512,0.000767395
2513,0.0103598
2514,0.0195686
2515,0.0283936
2516,0.0360676
2517,0.0438694
2518,0.0500086
2519,0.0556361
2520,0.0593452
2521,0.0616474
2522,0.0636938
2523,0.064717
2524,0.0638217
2525,0.0613916
2526,0.0580662
2527,0.0547408
2528,0.0498807
2529,0.0439973
2530,0.036835
2531,0.0287773
2532,0.0199523
2533,0.0115109
2534,0.00268588
2535,-0.00665076
2536,-0.0157316
2537,-0.0243008
2538,-0.0333817
2539,-0.0411835
2540,-0.0480901
2541,-0.0547408
2542,-0.0603684
2543,-0.0649728
2544,-0.0684261
2545,-0.070984
2546,-0.0720072
2547,-0.0718793
2548,-0.0702166
2549,-0.067275
2550,-0.0629264
2551,-0.0581941
2552,-0.0524387
2553,-0.04566
2554,-0.0388813
2555,-0.0305679
2556,-0.0225103
2557,-0.013941
2558,-0.00486017
2559,0.00434857
2560,0.0127899
2561,0.0209755
2562,0.0281378
2563,0.0354281
2564,0.0420788
2565,0.0480901
2566,0.0526945
2567,0.0561477
2568,0.0585778
2569,0.059601
2570,0.0594731
2571,0.0584499
2572,0.057043
2573,0.0543571
2574,0.0502644
2575,0.0447647
2576,0.0382419
2577,0.0315911
2578,0.0245566
2579,0.0163711
2580,0.00856924
2581,0.000127899
2582,-0.00856924
2583,-0.0171385
2584,-0.0249403
2585,-0.0326143
2586,-0.0401603
2587,-0.0468111
2588,-0.0525666
2589,-0.0572988
2590,-0.0616474
2591,-0.0636938
2592,-0.0656123
2593,-0.0663797
2594,-0.0658681
2595,-0.0642054
2596,-0.06088
2597,-0.0569151
2598,-0.0526945
2599,-0.0478343
2600,-0.0422067
2601,-0.0349165
2602,-0.0273704
2603,-0.0194407
2604,-0.011383
2605,-0.00268588
2606,0.00524387
2607,0.0131736
2608,0.0212313
2609,0.0280099
2610,0.0350444
2611,0.0410556
2612,0.0462995
2613,0.0506481
2614,0.0542292
2615,0.0561477
2616,0.0571709
2617,0.0569151
2618,0.0552524
2619,0.0534619
2620,0.0498807
2621,0.0451484
2622,0.0406719
2623,0.0346607
2624,0.027882
2625,0.0209755
2626,0.0138131
2627,0.00588336
2628,-0.00140689
2629,-0.00908084
2630,-0.0173943
2631,-0.0255798
2632,-0.0328701
2633,-0.0399045
2634,-0.0460437
2635,-0.0511597
2636,-0.0558919
2637,-0.0588336
2638,-0.0619032
2639,-0.0633101
2640,-0.0638217
2641,-0.0626706
2642,-0.0611358
2643,-0.0579383
2644,-0.0541013
2645,-0.0500086
2646,-0.0442531
2647,-0.0372187
2648,-0.0313353
2649,-0.0243008
2650,-0.0168827
2651,-0.00869714
2652,-0.000767395
2653,0.00716235
2654,0.0140689
2655,0.0213592
2656,0.0287773
2657,0.0349165
2658,0.0406719
2659,0.0454042
2660,0.0489854
2661,0.0523108
2662,0.054485
2663,0.0549966
2664,0.0538456
2665,0.0530782
2666,0.0506481
2667,0.0471948
2668,0.0429741
2669,0.0378582
2670,0.0318469
2671,0.025324
2672,0.0182896
2673,0.0109993
2674,0.00396487
2675,-0.00358118
2676,-0.0112551
2677,-0.0189291
2678,-0.0260914
2679,-0.0328701
2680,-0.0393929
2681,-0.0452763
2682,-0.0503923
2683,-0.0537177
2684,-0.0571709
2685,-0.0588336
2686,-0.0604963
2687,-0.0612637
2688,-0.0602405
2689,-0.0576825
2690,-0.0546129
2691,-0.0510318
2692,-0.0461716
2693,-0.0406719
2694,-0.0345328
2695,-0.0285215
2696,-0.0213592
2697,-0.0135573
2698,-0.00613916
2699,0.00166269
2700,0.00933664
2701,0.0158595
2702,0.0230219
2703,0.0296726
2704,0.035556
2705,0.0399045
2706,0.0439973
2707,0.0474506
2708,0.0500086
2709,0.0512876
2710,0.0514155
2711,0.0511597
2712,0.0498807
2713,0.0471948
2714,0.0433578
2715,0.0383698
2716,0.0337654
2717,0.0283936
2718,0.0223824
2719,0.01522
2720,0.00818555
2721,0.000895294
2722,-0.00639496
2723,-0.0133015
2724,-0.020336
2725,-0.026603
2726,-0.0327422
2727,-0.0388813
2728,-0.0445089
2729,-0.0488575
2730,-0.0515434
2731,-0.0538456
2732,-0.0560198
2733,-0.057043
2734,-0.0567872
2735,-0.0548687
2736,-0.0529503
2737,-0.0503923
2738,-0.0465553
2739,-0.0420788
2740,-0.0367071
2741,-0.0306958
2742,-0.0244287
2743,-0.0180338
2744,-0.0107435
2745,-0.00358118
2746,0.00370908
2747,0.0104877
2748,0.0172664
2749,0.0235334
2750,0.0294168
2751,0.0338933
2752,0.0386255
2753,0.0427183
2754,0.04566
2755,0.0470669
2756,0.0480901
2757,0.0477064
2758,0.0468111
2759,0.0452763
2760,0.0424625
2761,0.039265
2762,0.0354281
2763,0.0303121
2764,0.0249403
2765,0.0191849
2766,0.0127899
2767,0.00549966
2768,-0.000895294
2769,-0.00831345
2770,-0.0149642
2771,-0.0209755
2772,-0.0272425
2773,-0.0333817
2774,-0.0386255
2775,-0.0434857
2776,-0.0474506
2777,-0.0501365
2778,-0.0523108
2779,-0.0537177
2780,-0.0538456
2781,-0.0535898
2782,-0.0521829
2783,-0.0496249
2784,-0.0471948
2785,-0.043102
2786,-0.0384976
2787,-0.0335096
2788,-0.027882
2789,-0.0217429
2790,-0.0150921
2791,-0.00895294
2792,-0.00204639
2793,0.00486017
2794,0.0117667
2795,0.0181617
2796,0.0239171
2797,0.0290331
2798,0.032998
2799,0.0374745
2800,0.0411835
2801,0.0439973
2802,0.0457879
2803,0.0462995
2804,0.0460437
2805,0.0451484
2806,0.0429741
2807,0.0402882
2808,0.0367071
2809,0.0327422
2810,0.027882
2811,0.0226382
2812,0.0170106
2813,0.0109993
2814,0.00460437
2815,-0.00191849
2816,-0.00882504
2817,-0.0149642
2818,-0.0212313
2819,-0.0273704
2820,-0.0332538
2821,-0.0379861
2822,-0.0419509
2823,-0.0450205
2824,-0.048218
2825,-0.0509039
2826,-0.0517992
2827,-0.0516713
2828,-0.0514155
2829,-0.0501365
2830,-0.0471948
2831,-0.0437415
2832,-0.040544
2833,-0.0363234
2834,-0.0313353
2835,-0.0263472
2836,-0.0205918
2837,-0.0143247
2838,-0.00780185
2839,-0.00102319
2840,0.00549966
2841,0.0115109
2842,0.0172664
2843,0.0231497
2844,0.0285215
2845,0.0331259
2846,0.036835
2847,0.0397766
2848,0.0423346
2849,0.043102
2850,0.0441252
2851,0.0438694
2852,0.0424625
2853,0.0411835
2854,0.0383698
2855,0.0347886
2856,0.0306958
2857,0.0254519
2858,0.0199523
2859,0.013941
2860,0.00831345
2861,0.00217429
2862,-0.00345328
2863,-0.00997614
2864,-0.0159874
2865,-0.0219987
2866,-0.027882
2867,-0.0327422
2868,-0.0372187
2869,-0.0411835
2870,-0.0446368
2871,-0.0471948
2872,-0.0488575
2873,-0.0493691
2874,-0.0488575
2875,-0.0484738
2876,-0.0466832
2877,-0.0442531
2878,-0.0409277
2879,-0.0374745
2880,-0.0328701
2881,-0.0274983
2882,-0.0221266
2883,-0.0159874
2884,-0.00984824
2885,-0.00358118
2886,0.00191849
2887,0.00716235
2888,0.0131736
2889,0.0186733
2890,0.0241729
2891,0.0287773
2892,0.0327422
2893,0.0353002
2894,0.0384976
2895,0.0401603
2896,0.0411835
2897,0.0410556
2898,0.0406719
2899,0.0400324
2900,0.0384976
2901,0.0350444
2902,0.0313353
2903,0.0269867
2904,0.0225103
2905,0.0173943
2906,0.0121504
2907,0.00626706
2908,0
2909,-0.00575546
2910,-0.0112551
2911,-0.0170106
2912,-0.0223824
2913,-0.0271146
2914,-0.0318469
2915,-0.0359397
2916,-0.0395208
2917,-0.0428462
2918,-0.0452763
2919,-0.0466832
2920,-0.046939
2921,-0.0464274
2922,-0.0450205
2923,-0.043102
2924,-0.0414393
2925,-0.0379861
2926,-0.0335096
2927,-0.0292889
2928,-0.0251961
2929,-0.0202081
2930,-0.0143247
2931,-0.00908084
2932,-0.00383697
2933,0.00217429
2934,0.00741815
2935,0.0127899
2936,0.0185454
2937,0.022894
2938,0.0267309
2939,0.0300563
2940,0.0333817
2941,0.0361955
2942,0.0373466
2943,0.038114
2944,0.0383698
2945,0.0379861
2946,0.0361955
2947,0.0341491
2948,0.031719
2949,0.0292889
2950,0.0259635
2951,0.0212313
2952,0.0159874
2953,0.0109993
2954,0.00613916
2955,0.000127899
2956,-0.00549966
2957,-0.0107435
2958,-0.0161153
2959,-0.0211034
2960,-0.025324
2961,-0.0298005
2962,-0.0337654
2963,-0.036835
2964,-0.039265
2965,-0.0411835
2966,-0.0428462
2967,-0.0438694
2968,-0.0434857
2969,-0.0422067
2970,-0.0400324
2971,-0.0377303
2972,-0.0350444
2973,-0.0321027
2974,-0.0276262
2975,-0.0226382
2976,-0.0179059
2977,-0.0124062
2978,-0.00690656
2979,-0.00204639
2980,0.00294168
2981,0.00805765
2982,0.0131736
2983,0.0179059
2984,0.021615
2985,0.0251961
2986,0.0287773
2987,0.0314632
2988,0.0337654
2989,0.0349165
2990,0.0351723
2991,0.035556
2992,0.0347886
2993,0.0331259
2994,0.0310795
2995,0.0283936
2996,0.0250682
2997,0.021615
2998,0.0176501
2999,0.0131736
